Title,Class
"4th CCF conference, NLPCC 2015, Nanchang, China, October 9-13, 2015 : proceedings, Natural language processing and Chinese computing",0
"Modern insurgencies and counter-insurgencies, guerrillas and their opponents since 1750",3
Quantum theory of the optical and electronic properties of semiconductors,5
"Constraint on trial, Dirk Volckertsz Coornhert and religious freedom",2
Non-classical equations of mixed type and their applications in gas dynamics,5
"Multiple criteria decision making by multiobjective optimization, a toolbox",6
A commentary on Book 4 of Valerius Flaccus' Argonautica,8
"Tax reform in the Baltics, Russia, and other countries of the former Soviet Union",3
Inequalities in mechanics and physics,5
"Frontiers in algorithmics and algorithmic aspects in information and management, third joint international conference, FAW-AAIM 2013, Dalian, China, June 26 - 28, 2013 ; proceedings",0
"Second CAiSE Workshop, UMICS 2004, Riga, Latvia, June 7-8, 2004, Revised Selected Papers, Ubiquitous Mobile Information and Collaboration Systems",0
"Why do you ask?, the function of questions in institutional discourse",3
"Quantitative sociodynamics, stochastic methods and models of social interaction processes",3
"Future Directions in Post-Traumatic Stress Disorder, Prevention, Diagnosis, and Treatment",6
Sams teach yourself Dreamweaver MX application development in 21 days,0
"Learn to code HTML & CSS, develop & style websites",0
The Best American Magazine Writing 2013,8
The Nordic seas,5
Birational algebraic geometry,5
"Wealth and welfare, an economic and social history of Britain, 1851 - 1951",3
"Classical pasts, the classical traditions of Greece and Rome",9
"Telegeoinformatics, location-based computing and services",0
"High-speed computation, [proceedings of the NATO Advanced Research Workshop on High-Speed Computation, held at Jülich, Federal Republic of Germany, June 20 - 22, 1983] = XB-JP",0
Quantifying the components of the banks' net interest margin,3
"The English radical imagination, culture, religion, and revolution, 1630 - 1660",8
Learning analytics explained,3
"Die Anpassung an die Inflation =, The adaption to inflation",3
"Transitions, the family and the life course in historical perspective",3
"The physics of quantum information, quantum cryptography, quantum teleportation, quantum computation",0
Comparative law in the 21st century,3
"13th International Conference on Asia-Pacific Digital Libraries, ICADL 2011, Beijing, China, October 24 - 27, 2011 ; proceedings, Digital libraries: for cultural heritage, knowledge dissemination, and future creation",0
"Narrative performances, a study of modern Greek storytelling",8
"Aspects of African biodiversity, Proceedings of the Pan Africa Chemistry Network Biodiversity Conference, Nairobi, 10-12 September 2008",3
Intertwingled: The Work and Influence of Ted Nelson,0
"Equity joint ventures with Chinese partners, practical alternatives",3
"Global perspectives on school libraries, projects and practices",0
"Infrastructure solutions, building a smart bank operating environment",3
"13th International Symposium, SAS 2006, Seoul, Korea, August 29-31, 2006, Proceedings, Static Analysis (vol. # 4134)",0
"'The natives of Mailu', Malinowski among the Magi",9
"Decision analysis, a Bayesian approach",5
"The arthropoda, habits, functional morphology and evolution",5
C*-algebras by example,5
"Re-presenting the city, ethnicity, capital and culture in the twenty-first century metropolis",3
Architecture: in fashion,7
"Climate Change Adaptation in Africa, Fostering Resilience and Capacity to Adapt",5
Hedgefonds und private equity - Fluch oder Segen?,3
Parades and Politics at Vichy,9
"Mathematical programming, theory and algorithms",5
Communication in humans and other animals,3
"Metatextile, identity and history of a contemporary art medium",7
Lectures on rhetoric and belles lettres (1819),8
"London in the later Middle Ages, government and people ; 1200 - 1500",9
Reading popular romance in early modern England,8
"5th International Conference on Conceptions of Library and Information Sciences, CoLIS 2005, Glasgow, UK, June 4-8, 2005 Proceedings, Information Context: Nature, Impact, and Role",0
"Anthropologies of modernity, Foucault, governmentality, and life politics",3
"Selling themselves, the emergence of Canadian advertising",1
"Agricultural trade liberalization, implications for developing countries",3
"Asian American literature, an annotated bibliography",0
Brownian motion and classical potential theory,5
"9th Annual Symposium on Theoretical Aspects of Computer Science, Cachan, France, February 13 - 15, 1992  proceedings, STACS 92",0
"Smalltalk-80, bits of history, words of advice",0
Political philosophy,3
Mind-body identity theories,1
"Help! I want to change my life, become the person you want to be",1
"Sociobiology and human nature, an interdisciplinary critique and defense",3
General orthogonal polynomials,5
Communication Challenges and Solutions in the Smart Grid,0
The Holocaust in American life,9
"Bitter legacy, confronting the Holocaust in the USSR",9
Sams teach yourself Windows workflow foundation in 24 hours,0
"A Computer program to Model and Stimulate Creative Thought, Pygmalion",5
The metamorphoses of Apuleius,8
Studies in the historiography of Greek philosophy,1
"Mathematics for finance, an introduction to financial engineering",3
"Gaining Competitive Advantage through Experiential Self-Service Systems, Service Fascination",6
"4th International Conference, CG 2004, Ramat-Gan, Israel, July 5-7, 2004. Revised Papers, Computers and Games",0
Agent-based models of geographical systems,5
"8th international conference, SEAL 2010, Kanpur, India, December 1 - 4, 2010 ; proceedings, Simulated evolution and learning",0
"3 tables, Bacterial sensing and signaling",6
"Frida's wardrobe ; fashion from the Museo Frida Kahlo, Self portrait in a velvet dress",7
"Model tax convention, attribution of income to permanent establishments",3
"Light without Heat, The Observational Mood from Bacon to Milton",8
"Aspectual issues, studies on time and quantity",4
"Psychological Aspects of nuclear war, adopted as a statement by the Council of the British Psychological Society at its meeting on 13 Oct. 1984",3
The Cambridge companion to virtue ethics,1
"Education, welfare and the capabilities approach, a European perspective",3
"Real and Complex Analysis, Volume 2",5
Foundations of economic analysis of law,3
"Information Systems Methodologies 1998, Sixth International Conference on Information Systems Methodologies, Methodologies for Developing and Managing Emerging Technology Based Information Systems",0
"Illegitimate power, bastards in Renaissance drama",8
A companion to the works of Friedrich Schiller,8
Fundamentals of human neuropsychology,6
South African literary history: totality and/or fragment,8
Oscar Wilde and the theatre of the 1890s,8
"Malawi and Madagascar, The political economy of poverty, equity, and growth",3
"Interactive music systems, machine listening and composing",7
Subseafloor Biosphere Linked to Hydrothermal Systems: TAIGA Concept,5
Classic shell scripting,0
"US securities regulation, a guidebook for international companies",3
Descriptive Data Mining,6
"Livy's political philosophy, power and personality in Early Rome",9
The Suburban Society,3
The Cambridge companion to Shakespeare and contemporary dramatists,8
European Retail Research,6
The world of the Herods,9
Climates of Australia and New Zealand,5
Immigration policy and the Scandinavian welfare state 1945 - 2010,3
Design of Experiments for Reinforcement Learning,0
The Evolution of Psychopathology,6
The Routledge companion to critical theory,8
"Convexity and duality in optimization, proceedings of the Symposium on Convexity and Duality in Optimization, held at the Univ. of Groningen, the Netherlands, June 22, 1984",5
"22. dvs-Hochschultag, Mainz, 30. September - 2. Oktober 2015 ; abstracts, Moving minds - crossing boundaries in sport science",7
"Functional analysis, a primer",5
"European systems compared, Success and failure in housing provision",3
"Immigration, diversity, and education",3
"60 years of Radio Free Europe, Voices of freedom - western interference?",3
The changing European Commission,3
"24th International Conference, ICONIP 2017, Guangzhou, China, November 14-18, 2017, Proceedings, Part II, Neural Information Processing",0
"Religion, empire, and torture, the case of Achaemenian Persia, with a postscript on Abu Ghraib",9
"12th international workshop, IWCIA 2008, Buffalo, NY, USA, April 7 - 9, 2008 ; proceedings, Combinatorial image analysis",0
"European Economic and Monetary Union, an initial assessment",3
"Swarm intelligence based optimization, first international conference, ICSIBO 2014, Mulhouse, France, May 13 - 14, 2014 ; revised selected papers",0
